Agency,Date Added,Project,Name_of_Lo,Street_Num,Address,City,Zipcode,County,Target_Aud,Agency_name,lon,lat,loctype,search_add,CD114FP
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Morgan County Extension,440,Hancock Street,Madison,30650,Morgan,10,UGA,-83.46506,33.59691,,"440 Hancock Street,Madison,GA,30650",10
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Putnam County Extension,663,"Godfrey Rd., Suite 101",Eatonton,31024,Putnam,10,UGA,-83.40318,33.32938,,"663 Godfrey Rd., Suite 101,Eatonton,GA,31024",10
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Warren County Extension,48,Warren St.,Warrenton,30828,Warren,10,UGA,-82.66186,33.40801,,"48 Warren St.,Warrenton,GA,30828",10
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Wilkes County Extension,23,Court Street,Washington,30673,Wilkes,10,UGA,-82.73901,33.73818,,"23 Court Street,Washington,GA,30673",10
1,1/1/2018,"Food Talk, Food Talk: Better U",DeKalb/Atlanta Senior Center,25,Warren St.,Atlanta,30317,DeKalb,Adults 18+,UGA,-84.3268,33.75279,rooftop,"25 Warren St.,Atlanta,GA,30317",5
1,1/1/2018,"Food Talk, Food Talk: Better U, Food Talk: Farmers Market",Adams Park Library,2231,"Cambelton Rd., SW",Atlanta,30311,Fulton,Adults 18+,UGA,-84.46168,33.70569,rooftop,"2231 Cambelton Rd., SW,Atlanta,GA,30311",5
1,1/1/2018,"Food Talk, Food Talk: Better U",Senior Connection,1931,Candler Rd.,Decatur,30032,DeKalb,Adults 18+,UGA,-84.28622,33.73427,rooftop,"1931 Candler Rd.,Decatur,GA,30032",5
1,1/1/2018,"Food Talk, Food Talk: Better U, Food Talk: Farmers Market",Exchange Recreation Center,2771,Columbia Dr.,Decatur,30034,DeKalb,Adults 18+,UGA,-84.25375,33.70742,rooftop,"2771 Columbia Dr.,Decatur,GA,30034",5
1,1/1/2018,"Food Talk, Food Talk: Better U",Haven G5,967,Dewey St.,Atlanta,30310,Fulton,Adults 18+,UGA,-84.40752,33.72842,rooftop,"967 Dewey St.,Atlanta,GA,30310",5
1,1/1/2018,"Food Talk, Food Talk: Better U",Dogwood Seniors,1838,Donald Lee Hollowell Pkwy NW,Atlanta,30318,Fulton,Adults 18+,UGA,-84.44704,33.77404,rooftop,"1838 Donald Lee Hollowell Pkwy NW,Atlanta,GA,30318",5
1,1/1/2018,"Food Talk, Food Talk:Better U, Food Talk:Farmers Market",Morrow Library,6225,Maddox Rd.,Morrow,30260,Clayton,Adults 18+,UGA,-84.31412,33.58499,rooftop,"6225 Maddox Rd.,Morrow,GA,30260",5
1,1/1/2018,"Food Talk, Food Talk: Better U",Salvation Army,469,Marietta St.,Atlanta,30313,Fulton,Adults 18+,UGA,-84.39698,33.76569,rooftop,"469 Marietta St.,Atlanta,GA,30313",5
1,1/1/2018,"Food Talk, Food Talk: Better U",Adamsville Senior Center,3537,"Martin Luther King, Jr.Dr.",Atlanta,30331,Fulton,Adults 18+,UGA,-84.50264,33.75905,rooftop,"3537 Martin Luther King, Jr.Dr.,Atlanta,GA,30331",5
1,1/1/2018,"Food Talk, Food Talk: Better U",Essence of Hope,2031,Metropolitan Pwky. SW,Atlanta,30315,Fulton,Adults 18+,UGA,-84.4082,33.69875,rooftop,"2031 Metropolitan Pwky. SW,Atlanta,GA,30315",5
1,1/1/2018,"Food Talk, Food Talk: Better U",DeKalb Court,556,N. McDonough St.,Decatur,30030,DeKalb,Adults 18+,UGA,-84.29722,33.77407,rooftop,"556 N. McDonough St.,Decatur,GA,30030",5
1,1/1/2018,"Food Talk, Food Talk: Better U",Matthew's Place,565,Larkin St.,Atlanta,30313,Fulton,Adults 18+,UGA,-84.40521,33.74801,range_interpolated,"565 Larkin St.,Atlanta,GA,30313",5
1,1/1/2018,"Food Talk, Food Talk: Better U",New Horizons,745,Orr St.,Atlanta,30314,Fulton,Adults 18+,UGA,-84.41168,33.76264,rooftop,"745 Orr St.,Atlanta,GA,30314",5
1,1/1/2018,Housing Services,The Gardens Apartments,899,Park St.,Atlanta,30310,Fulton,Adults 18+,UGA,-84.41721,33.74224,rooftop,"899 Park St.,Atlanta,GA,30310",5
1,1/1/2018,"Food Talk, Food Talk:Better U",Clayton Community Services Authority,1000,Main St.,Forest Park,30297,Clayton,Adults 18+,UGA,-84.3574,33.62057,rooftop,"1000 Main St.,Forest Park,GA,30297",5
1,1/1/2018,"Food Talk, Food Talk:Better U",Clayton County Service Authority/Food Pantry,1000,Main St.,Forest Park,30297,Clayton,Adults 18+,UGA,-84.3574,33.62057,rooftop,"1000 Main St.,Forest Park,GA,30297",5
1,1/1/2018,"Food Talk, Food Talk: Better U",Veranda at Carver,217,Thirkield Ave.,Atlanta,30315,Fulton,Adults 18+,UGA,-84.38331,33.71489,range_interpolated,"217 Thirkield Ave.,Atlanta,GA,30315",5
1,1/1/2018,"Food Talk, Food Talk:Better U. Food Talk: Farmers Market",Forest Park Library,4812,West St.,Forest Park,30297,Clayton,Adults 18+,UGA,-84.36787,33.62311,rooftop,"4812 West St.,Forest Park,GA,30297",5
1,1/1/2018,Food Talk and Food Talk: Better U,Atlanta Habitat for Humanity,824,Memorial Dr SE,Atlanta,30316,Fulton,Adults 18+,UGA,-84.36075,33.74678,rooftop,"824 Memorial Dr SE,Atlanta,GA,30316",5
1,1/1/2018,Food Talk and Food Talk: Better U,Atlanta Habitat for Humanity,824,Memorial Dr SE,Atlanta,30316,Fulton,Adults 18+,UGA,-84.36028,33.7471,rooftop,"824 Memorial Dr SE,Atlanta,GA,30316",5
1,1/1/2018,Outreach Event,Fall Festival,3499,Rex Rd,Rex,30273,Clayton,Adults 18+,UGA,-84.27673,33.5893,rooftop,"3499 Rex Rd,Rex,GA,30273",5
1,1/1/2018,Outreach Event,Greater Bethany Baptist Church,786,Thurmond St,Atlanta,30314,Fulton,Adults 18+,UGA,-84.41314,33.76025,rooftop,"786 Thurmond St,Atlanta,GA,30314",5
1,1/1/2018,Outreach Event,Greater Bethany Baptist Church,786,Thurmond St,Atlanta,30314,Fulton,Adults 18+,UGA,-84.41314,33.76025,rooftop,"786 Thurmond St,Atlanta,GA,30314",5
1,1/1/2018,Outreach Event,Greater Bethany Baptist Church,786,Thurmond St,Atlanta,30314,Fulton,Adults 18+,UGA,-84.41314,33.76025,rooftop,"786 Thurmond St,Atlanta,GA,30314",5
1,1/1/2018,Outreach Event,Greater Bethany Baptist Church,786,Thurmond St,Atlanta,30314,Fulton,Adults 18+,UGA,-84.41314,33.76025,rooftop,"786 Thurmond St,Atlanta,GA,30314",5
1,1/1/2018,Food Talk and Food Talk: Better U,The Kindezi School West,286,Wilson Mill Rd,Atlanta,30331,Fulton,Adults 18+,UGA,-84.51355,33.75479,rooftop,"286 Wilson Mill Rd,Atlanta,GA,30331",5
1,1/1/2018,FTFM,Greater Works Missionary Baptist Church/Food Pantry,295,Morrow Rd,Forest Park,30297,Clayton,Adults 18+,UGA,-84.38049,33.59122,rooftop,"295 Morrow Rd,Forest Park,GA,30297",5
1,1/1/2018,"FT,FTBU,FTFM Outreach",Cam Fulton/Truitt 4-H Center,4300,Hershel Road,College Park,30337,Fulton,Adults 18+,UGA,-84.47228,33.63836,rooftop,"4300 Hershel Road,College Park,GA,30337",5
1,1/1/2018,,Our House,173,Boulevard,Atlanta,30312,Fulton,Adults 18+,UGA,-84.37171,33.75914,rooftop,"173 Boulevard,Atlanta,GA,30312",5
1,1/1/2018,,The Good Samaritan,1015,Donald Lee Holowell PKWY,Atlanta,30318,Fulton,Adults 18+,UGA,-84.42065,33.77363,rooftop,"1015 Donald Lee Holowell PKWY,Atlanta,GA,30318",5
1,1/1/2018,Outreach,Gresham Library,2418,2418 Gresham Road SE,Atlanta,30316,DeKalb,Adults 18+,UGA,-84.30979,33.71813,rooftop,"2418 Gresham Road SE,Atlanta,GA,30316",5
1,1/1/2018,Outreach,Flat Shoals Library,4022,Flat Shoals Pkwy.,Decatur,30034,DeKalb,Adults 18+,UGA,-84.25826,33.69139,rooftop,"4022 Flat Shoals Pkwy.,Decatur,GA,30034",5
1,1/1/2018,Outreach,Decatur Library,215,Sycamore St,Decatur,30030,DeKalb,Adults 18+,UGA,-84.29404,33.77416,rooftop,"215 Sycamore St,Decatur,GA,30030",5
1,1/1/2018,Outreach,Scott Candler Library,1917,Candler Rd.,Decatur,30032,DeKalb,Adults 18+,UGA,-84.28608,33.73464,rooftop,"1917 Candler Rd.,Decatur,GA,30032",5
1,1/1/2018,"FT, FTBU, FTFM, Outreach",Caring Works,4035,"Seven Oak Lane, Apt C",East Point,30344,Fulton,Adults 18+,UGA,-84.49101,33.64494,rooftop,"4035 Seven Oak Lane, Apt C,East Point,GA,30344",5
1,1/1/2018,"FT, Outreach",Sheltering Arms-East Lake Center,350,East Lake Boulevard,Atlanta,30317,DeKalb,Adults 18+,UGA,-84.31364,33.74184,,"350 East Lake Boulevard,Atlanta,GA,30317",5
1,1/1/2018,Outreach Event,Greater Bethany Baptist Church,786,Thurmond St,Atlanta,30314,Fulton,Adults 18+,UGA,-84.41314,33.76025,rooftop,"786 Thurmond St,Atlanta,GA,30314",5
1,1/1/2018,Outreach Event,Greater Bethany Baptist Church,786,Thurmond St,Atlanta,30314,Fulton,Adults 18+,UGA,-84.41314,33.76025,rooftop,"786 Thurmond St,Atlanta,GA,30314",5
1,1/1/2018,Outreach Event,Greater Bethany Baptist Church,786,Thurmond St,Atlanta,30314,Fulton,Adults 18+,UGA,-84.41314,33.76025,rooftop,"786 Thurmond St,Atlanta,GA,30314",5
1,1/1/2018,Outreach Event,Greater Bethany Baptist Church,786,Thurmond St,Atlanta,30314,Fulton,Adults 18+,UGA,-84.41314,33.76025,rooftop,"786 Thurmond St,Atlanta,GA,30314",5
1,1/1/2018,Outreach,East Point Mobile Homes,2848,2848 Veterans Street,East Point,30344,Fulton,Adults 18+,UGA,-84.42907,33.67755,,"2848 Veterans Street,East Point,GA,30344",5
1,1/1/2018,Outreach,Hurd Homes,3022,3022 Randell St,East Point,30344,Fulton,Adults 18+,UGA,-84.43355,33.67278,,"3022 Randell St,East Point,GA,30344",5
1,1/1/2018,Outreach,Longview Mobil Home Park,9,9 Longview Drive,Atlanta,30344,Fulton,Adults 18+,UGA,-84.42765,33.67758,,"9 Longview Drive,Atlanta,GA,30344",5
1,1/1/2018,Outreach,East Point Housing,3047,3047 John Freeman Way,East Point,30344,Fulton,Adults 18+,UGA,-84.42517,33.67222,,"3047 John Freeman Way,East Point,GA,30344",5
1,4/17/2018,"FT, FTBU, Outreach",The Gardens Apartments,1870,Campbellton Rd,Atlanta,30311,Fulton,,UGA,-84.44848,33.70741,,"1870 Campbellton Rd,Atlanta,GA,30311",5
1,4/17/2018,"FT, FTBU, Outreach",The Society of St. Vincent de Paul Georgia,1700,Lakewood Avenue SE,Atlanta,30315,Fulton,,UGA,-84.37972,33.70775,,"1700 Lakewood Avenue SE,Atlanta,GA,30315",5
1,5/7/2018,"FTFM, Outreach",Shrine of the Black Madonna,946,Ralph David Abernathy Boulevard,Atlanta,30310,Fulton,5,UGA,-84.4187,33.73779,,"946 Ralph David Abernathy Boulevard,Atlanta,GA,30310",5
1,5/7/2018,"FTFM, Outreach",Berean Seventh Day Adventist Church,291,Hamilton E. Holmes Drive,Atlanta,30331,Fulton,5,UGA,-84.46953,33.76303,,"291 Hamilton E. Holmes Drive,Atlanta,GA,30331",5
1,5/7/2018,"FTFM, Outreach",Mt. Vernon Baptist Church,815,Lynhurst Drive,Atlanta ,30311,Fulton,5,UGA,-84.48931,33.73369,,"815 Lynhurst Drive,Atlanta ,GA,30311",5
1,5/7/2018,"FTFM, Outreach",Allen Temple AME Church,1625,Simpson Road,Atlanta,30314,Fulton,5,UGA,-84.44192,33.76423,,"1625 Simpson Road,Atlanta,GA,30314",5
1,5/7/2018,"FTFM, Outreach",Quest Community Development ,878,Rock Street,Atlanta,30314,Fulton,5,UGA,-84.41626,33.76196,,"878 Rock Street,Atlanta,GA,30314",5
1,5/7/2018,"FTFM, Outreach",Hillside International Truth Center,2450,Cascade Road,Atlanta,30311,Fulton,5,UGA,-84.49774,33.7221,,"2450 Cascade Road,Atlanta,GA,30311",5
1,5/7/2018,"FTFM, Outreach",St. Mark AME Church,3605,Campbellton Road,Atlanta,30331,Fulton,5,UGA,-84.50673,33.69077,,"3605 Campbellton Road,Atlanta,GA,30331",5
1,5/7/2018,"FTFM, Outreach",Barge Road Senior Highrise,2440,Barge Road,Atlanta,30331,Fulton,5,UGA,-84.50579,33.68842,,"2440 Barge Road,Atlanta,GA,30331",5
2,1/1/2018,,MLK Collaborative Community Resource Complex,101,101 Jackson St NE,Atlanta,30312,Fulton,kids -elementary age,Open Hand Atlanta,-84.37396,33.75675,,"101 Jackson St NE,Atlanta,GA,30312",5
2,1/1/2018,,CHRIS Kids,1017,Fayetville Road SE,Atlanta,30316,Fulton,Aging teens and adults 18+,Open Hand Atlanta,-84.32197,33.72663,rooftop,"1017 Fayetville Road SE,Atlanta,GA,30316",5
2,1/1/2018,,Emmaus House,1017,"1017 Hank Aaron Drive, SW ",Atlanta,30315-1705,Fulton,Teens 14-18,Open Hand Atlanta,-84.38826,33.7268,rooftop,"1017 Hank Aaron Drive, SW ,Atlanta,GA,30315-1705",5
2,1/1/2018,,Mental Fitness,1820,"1820 Henry Thomas Dr SE, Atlanta, GA 30315",Atlanta,30315,Fulton,kids,Open Hand Atlanta,-84.35579,33.70392,range_interpolated,"1820 Henry Thomas Dr SE, Atlanta, GA 30315,Atlanta,GA,30315",5
2,1/1/2018,,Boulevard Coop,386,Pine St NE,Atlanta,30308,Fulton,Adults 18+,Open Hand Atlanta,-84.37459,33.76824,rooftop,"386 Pine St NE,Atlanta,GA,30308",5
2,1/1/2018,,Well Spring Living Carver,1600,Pryor Rd SW,Atlanta,30315,Fulton,Adults 18+,Open Hand Atlanta,-84.39297,33.71053,rooftop,"1600 Pryor Rd SW,Atlanta,GA,30315",5
2,1/1/2018,,Intown Collaborative Ministries,1026,Ponce de Leon,Atlanta,30306,Fulton,Adults 18+,Open Hand Atlanta,-84.35463,33.77419,rooftop,"1026 Ponce de Leon,Atlanta,GA,30306",5
2,1/1/2018,,Wayfield Food,3050,MLK Blvd,Atlanta,30311,Fulton,Adults 18+,Open Hand Atlanta,-84.48643,33.7517,rooftop,"3050 MLK Blvd,Atlanta,GA,30311",5
2,1/1/2018,,East Point Farmer Market,2757,East Point St,East Point,30344,Fulton,Adults 18+,Open Hand Atlanta,-84.44069,33.68036,rooftop,"2757 East Point St,East Point,GA,30344",5
2,1/1/2018,,Urban Recipe,645,Grant Street,Atlanta,30312,Fulton,Adults 18+,Open Hand Atlanta,-84.37672,33.73696,rooftop,"645 Grant Street,Atlanta,GA,30312",5
2,1/1/2018,,Quest Community Development,879,Rock Street,Atlanta,30314,Fulton,Adults 18+,Open Hand Atlanta,-84.41624,33.76251,rooftop,"879 Rock Street,Atlanta,GA,30314",5
2,1/1/2018,,Raising Expectations,225,James P Brawley Dr NW,Atlanta,30314,Fulton,Teens 14-18,Open Hand Atlanta,-84.4123,33.76102,rooftop,"225 James P Brawley Dr NW,Atlanta,GA,30314",5
2,1/1/2018,,Veterans Empowerment Organization,373,373 West Lake Ave. NW,Atlanta,30318,Fulton,"Individuals, Families",Open Hand Atlanta,-84.44099,33.76563,range_interpolated,"373 West Lake Ave. NW,Atlanta,GA,30318",5
2,1/1/2018,,Caring Works,275,275 Washington St,Atlanta,30303,Fulton,Adults 18+,Open Hand Atlanta,-84.3911,33.74728,,"275 Washington St,Atlanta,GA,30303",5
2,1/1/2018,,Operation Peace,542,542 Boulevard NE,Atlanta,30308,Fulton,Teens 14-18,Open Hand Atlanta,-84.37221,33.76909,,"542 Boulevard NE,Atlanta,GA,30308",5
2,1/1/2018,,Allegre Point with Mercy Housing,3391,3391 Flat Shoals Road,Decatur,30032,DeKalb,Seniors,Open Hand Atlanta,-84.27549,33.70445,,"3391 Flat Shoals Road,Decatur,GA,30032",5
2,1/1/2018,,Making a Way House,377,Weschester Boulevard,Atlanta,30314,Fulton,Adults,Open Hand Atlanta,-84.45262,33.76552,rooftop,"377 Weschester Boulevard,Atlanta,GA,30314",5
2,1/1/2018,,Atlanta Neighborhood Development Partnership at DeLowe Village Housing Project,2360,Delowe Dr,East Point,30344,Fulton,families,Open Hand Atlanta,-84.4569,33.69061,rooftop,"2360 Delowe Dr,East Point,GA,30344",5
2,1/1/2018,,Center for Working Families,477,Windsor St SW,Atlanta,30312,Fulton,families,Open Hand Atlanta,-84.39971,33.74137,rooftop,"477 Windsor St SW,Atlanta,GA,30312",5
2,1/1/2018,,Enough to Share Food Pantry- Atlanta Masjid,560,Fayetteville Rd,Atlanta,30315,Fulton,Adults,Open Hand Atlanta,-84.31073,33.73845,rooftop,"560 Fayetteville Rd,Atlanta,GA,30315",5
2,1/1/2018,,Latin American Association- Family Services Program,2750,2750 Buford Hwy NE,Atlanta,30324,DeKalb/Fulton,Families,Open Hand Atlanta,-84.34607,33.82902,,"2750 Buford Hwy NE,Atlanta,GA,30324",5
2,1/1/2018,,College Park Housing Authority,2000,Princeton Ave,College Park,30337,Fulton,Adults,Open Hand Atlanta,-84.45428,33.65474,range_interpolated,"2000 Princeton Ave,College Park,GA,30337",5
2,1/1/2018,,Covenant House Georgia,1559,Johnson Rd. NW,Atlanta,30318,Fulton,teens,Open Hand Atlanta,-84.43799,33.78823,rooftop,"1559 Johnson Rd. NW,Atlanta,GA,30318",5
2,1/1/2018,Cooking Matters for Adults,Columbia Senior Residences at Edgewood,1281,Caroline Street NE,Atlanta,30307,Fulton,Adults,Open Hand Atlanta,-84.34549,33.75738,rooftop,"1281 Caroline Street NE,Atlanta,GA,30307",5
2,1/1/2018,Cooking Matters for Adults,Columbia Senior Residences at High Point,220,Bowen Circle SW,Atlanta,30315,Fulton,Adults,Open Hand Atlanta,-84.39571,33.71495,rooftop,"220 Bowen Circle SW,Atlanta,GA,30315",5
2,1/1/2018,Cooking Matters for Adults,Tretletree Village Apartments,956,Confederate Court SE,Atlanta,30312,Fulton,Adults,Open Hand Atlanta,-84.36217,33.72823,range_interpolated,"956 Confederate Court SE,Atlanta,GA,30312",5
2,1/1/2018,"Cooking Matters for Adults, ACFB Partnership",Community Friendship,85,Renaissance Pkwy,Atlanta,30308,Fulton,Adults,Open Hand Atlanta,-84.3846,33.7684,rooftop,"85 Renaissance Pkwy,Atlanta,GA,30308",5
2,1/1/2018,"Cooking Matters for Adults, Teens and Kids",Woodward Elementary,3034,Curtis Drive,Atlanta,30319,DeKalb,"Adults, Teens, Kids",Open Hand Atlanta,-84.33714,33.84134,rooftop,"3034 Curtis Drive,Atlanta,GA,30319",5
2,1/1/2018,"Section 8 Housing,  100% of residents fall within HUDs definition of low income, CFSP site",Asbury Harris Towers,3033,Continental Colony Parkway,Atlanta,30331,Fulton,"Adults, Families",Open Hand Atlanta,-84.49485,33.6827,rooftop,"3033 Continental Colony Parkway,Atlanta,GA,30331",5
2,1/1/2018,"CFSP Site, Senior Living Community , Section 8 Housing",Calvin Courts,479,E. Paces Ferry Road N.E.,Atlanta,30305,Fulton,Adults,Open Hand Atlanta,-84.3719,33.83788,rooftop,"479 E. Paces Ferry Road N.E.,Atlanta,GA,30305",5
2,1/1/2018,,Blackshear- Columbia Residential,14,Meldon Avenue SW,Atlanta,30315,Fulton,"Adults, Families",Open Hand Atlanta,-84.38255,33.71125,rooftop,"14 Meldon Avenue SW,Atlanta,GA,30315",5
2,1/1/2018,,Hollis innovation academy,225,James P Brawley Dr NW,Atlanta,30314,Fulton,Kids,Open Hand Atlanta,-84.4123,33.76102,rooftop,"225 James P Brawley Dr NW,Atlanta,GA,30314",5
2,1/1/2018,"Cooking Matters for Teens, ACFB Partnership","COACHES-RYSE Program, Families First",80,Joseph E. Lowery Blvd. NW,Atlanta,30314,Fulton,Teens,Open Hand Atlanta,-84.41789,33.75704,rooftop,"80 Joseph E. Lowery Blvd. NW,Atlanta,GA,30314",5
2,1/1/2018,,High Tower Manor - Atlanta Housing Authority,2610,Martin Luther King Jr. Dr SW,Atlanta,30311,Fulton,Adults,Open Hand Atlanta,-84.47281,33.75162,rooftop,"2610 Martin Luther King Jr. Dr SW,Atlanta,GA,30311",5
2,1/1/2018,Cooking Matters for Adults,Norman Berry Village,2840,Norman Berry Dr.,East Point,303344,Fulton,Adults,Open Hand Atlanta,-84.4254,33.67427,,"2840 Norman Berry Dr.,East Point,GA,303344",5
2,1/1/2018,"Cooking Matters for Adults, Teens and Kids",Decatur Cooperative Minitries,115,Church St.,Decatur,30030,DeKalb,"Adults, Teens, Kids",Open Hand Atlanta,-84.29463,33.77119,,"115 Church St.,Decatur,GA,30030",5
2,1/1/2018,"Cooking Matters for Kids, Teens and Adults",East Lake Foundation,460,East Lake Blvd SE,Atlanta,30317,DeKalb,"Adults, Teens, Kids",Open Hand Atlanta,-84.31308,33.74074,,"460 East Lake Blvd SE,Atlanta,GA,30317",5
2,1/1/2018,Cooking Matters for Adults,East Lake YMCA- Active Senior Group,275,East LakeBlvd SE,Atlanta,30317,DeKalb,Adults,Open Hand Atlanta,-84.31483,33.74606,,"275 East LakeBlvd SE,Atlanta,GA,30317",5
2,1/1/2018,"Cooking Matters for Teens, Kids",Summerhill Community Ministries,521,Kelly Street,Atlanta,30312,Fulton,Teens and Kids,Open Hand Atlanta,-84.38078,33.74044,,"521 Kelly Street,Atlanta,GA,30312",5
2,1/1/2018,"Cooking Matters for Kids, Adults and Teens","The Family Health Center of Georgia, Inc.",868,"York Avenue, SW",Atlanta,30310,Fulton,,Open Hand Atlanta,-84.41637,33.7368,,"868 York Avenue, SW,Atlanta,GA,30310",5
2,1/1/2018,Cooking Matters for Adults (FVRx),FVRx Site 1-Big Bethel AME Church,220,Auburn Ave. NE,Atlanta,30303,Fulton,,Open Hand Atlanta,-84.38053,33.75583,,"220 Auburn Ave. NE,Atlanta,GA,30303",5
2,1/1/2018,Cooking Matters for Adults (FVRx),FVRx Site 2-Atlanta Community Food Bank,732,Joseph E. Lowery Blvd. NW,Atlanta,30318,Fulton,,Open Hand Atlanta,-84.41866,33.7744,,"732 Joseph E. Lowery Blvd. NW,Atlanta,GA,30318",5
2,1/1/2018,Cooking Matters for Adults (FVRx),FVRX Site 3-Action Ministries,458,Ponce de Leon Ave.,Atlanta,30308,Fulton,,Open Hand Atlanta,-84.37199,33.77389,,"458 Ponce de Leon Ave.,Atlanta,GA,30308",5
2,3/23/2018,"Cooking Matters for Adults, Teens and Kids",Wylde Center,1503,Hardee Street,Atlanta,30307,Fulton,"Teens, Kids, and Adults",Open Hand Atlanta,-84.33834,33.75526,,"1503 Hardee Street,Atlanta,GA,30307",5
2,4/16/2018,Cooking Matters for Kids and Teens (Under 18),"Little Ones Learning Academy, After School Program",993,Forest Ave.,Forest Park,30297,Clayton,Ages 6-7,Open Hand Atlanta,-84.35761,33.6233,,"993 Forest Ave.,Forest Park,GA,30297",5
2,4/16/2018,Cooking Matters for Adults (FVRx),Grady- GSU Urban Life Building,140,Decatur St SE,Atlanta,30303,Fulton,Adults,Open Hand Atlanta,-84.38566,33.75219,,"140 Decatur St SE,Atlanta,GA,30303",5
2,4/17/2018,Cooking Matters for Adults,National Church Residences- Big Bethel Villages,500,Richard Allen Blvd.,Atlanta,30331,Fulton,Adults,Open Hand Atlanta,-84.51228,33.73984,,"500 Richard Allen Blvd.,Atlanta,GA,30331",5
2,4/17/2018,"Cooking Matters for Adults, Teens, and Kids","The Study Hall, Inc.",1010,Crew Street,Atlanta,30315,Fulton,Adults,Open Hand Atlanta,-84.3891,33.72772,,"1010 Crew Street,Atlanta,GA,30315",5
2,5/7/2018,"Cooking Matters for Adults, Kids, and Teens","Urban Health and Wellness at Stewart Methodist Episcopal Church
",867,Metropolitan Pkwy. SW,Atlanta,30310,Fulton,"Kids, Adults, and Teens",Open Hand Atlanta,-84.40836,33.73133,,"867 Metropolitan Pkwy. SW,Atlanta,GA,30310",5
2,5/7/2018,"Cooking Matters for Adults, Kids, and Teens",Favor House,1926,John Calvin Ave.,College Park,30337,Fulton,"Kids, Adults and Teens",Open Hand Atlanta,-84.4522,33.65791,,"1926 John Calvin Ave.,College Park,GA,30337",5
2,5/7/2018,Cooking Matters for Teens and Adults,DeKalb CSB Program- Kirkwood Center,23,Warren St. SE,Atlanta,30317,DeKalb,Teens and Adults,Open Hand Atlanta,-84.32687,33.7529,,"23 Warren St. SE,Atlanta,GA,30317",5
3,1/1/2018,Middle School,King Middle School,545,Hill St SE,Atlanta,30312,APS,8-Jun,HealthMPowers,-84.37905,33.7389,rooftop,"545 Hill St SE,Atlanta,GA,30312",5
3,1/1/2018,Middle School,Young Middle School,3116,Benjamin E Mays Dr SW,Atlanta,30311,APS,8-Jun,HealthMPowers,-84.48939,33.73278,rooftop,"3116 Benjamin E Mays Dr SW,Atlanta,GA,30311",5
3,1/1/2018,Middle School,Price Middle School,1670,Benjamin Weldon Bickers Dr SE,Atlanta,30315,APS,8-Jun,HealthMPowers,-84.38785,33.70903,rooftop,"1670 Benjamin Weldon Bickers Dr SE,Atlanta,GA,30315",5
3,1/1/2018,after school,Warren Club,790,Berne Street,Atlanta,30316,Fulton,18-May,HealthMPowers,-84.36155,33.73681,range_interpolated,"790 Berne Street,Atlanta,GA,30316",5
3,1/1/2018,Child Care,Child Care Network # 50,2476,Candler Road,Decatur,30032,Dekalb,5 yrs >,HealthMPowers,-84.27434,33.71786,rooftop,"2476 Candler Road,Decatur,GA,30032",5
3,1/1/2018,Middle School,Harper Archer Middle School,3399,Collier Dr NW,Atlanta,30331,APS,8-Jun,HealthMPowers,-84.49875,33.76958,rooftop,"3399 Collier Dr NW,Atlanta,GA,30331",5
3,1/1/2018,Child Care,Felicia Botherson,3135,Dogwood Drive,Hapeville,30354,Fulton,5 yrs >,HealthMPowers,-84.4088,33.66865,rooftop,"3135 Dogwood Drive,Hapeville,GA,30354",5
3,1/1/2018,after school,Westside Atlanta Charter School,1903,Drew Dr.,Atlanta,30318,Fulton County,18-May,HealthMPowers,-84.45069,33.79367,rooftop,"1903 Drew Dr.,Atlanta,GA,30318",5
3,1/1/2018,after school,Draper Club,1462,E. Walker Avenue,College Park,30337,Fulton,18-May,HealthMPowers,-84.43634,33.66356,range_interpolated,"1462 E. Walker Avenue,College Park,GA,30337",5
3,1/1/2018,after school,Jones Club,450,East Lake Drive,Decatur,30030,DeKalb,18-May,HealthMPowers,-84.30875,33.76076,rooftop,"450 East Lake Drive,Decatur,GA,30030",5
3,1/1/2018,Middle School,Rex Mill Middle School,6380,Evans Dr,Rex,30273,Clayton,8-Jun,HealthMPowers,-84.28279,33.58148,rooftop,"6380 Evans Dr,Rex,GA,30273",5
3,1/1/2018,Middle School,Forest Park Middle School,930,Finley Dr.,Forest Park,30297,Clayton,8-Jun,HealthMPowers,-84.35938,33.62176,rooftop,"930 Finley Dr.,Forest Park,GA,30297",5
3,1/1/2018,Child Care,Little Ones Learning Center,993,Forest Ave,Forest Park,30297,Clayton,5 yrs >,HealthMPowers,-84.35759,33.62309,rooftop,"993 Forest Ave,Forest Park,GA,30297",5
3,1/1/2018,Middle School,Paul D. West Middle School,2376,Headland Dr,East Point,30344,Fulton,8-Jun,HealthMPowers,-84.46569,33.68884,rooftop,"2376 Headland Dr,East Point,GA,30344",5
3,1/1/2018,after school,Thomasville Heights Club,1835,"Henry Thomas Drive, SE,",Atlanta,30315,Fulton County,18-May,HealthMPowers,-84.35675,33.70436,rooftop,"1835 Henry Thomas Drive, SE,,Atlanta,GA,30315",5
