Agency,Date Added,Project,Name_of_Lo,Street_Num,Address,City,Zipcode,County,Target_Aud,Agency_name,lon,lat,loctype,search_add
3,1/1/2018,Child Care,NA,1039,Legacy Lane,Lawrenceville,30044,Gwinnett,< 5yrs,HealthMPowers,-84.0960696,33.9386952,rooftop,"1039 Legacy Lane,Lawrenceville,GA,30044"
3,1/1/2018,Child Care,NA,298,Country Club Drive,Jonesboro,30238,Clayton,< 5yrs,HealthMPowers,-84.4010572,33.5006968,rooftop,"298 Country Club Drive,Jonesboro,GA,30238"
3,1/1/2018,after school,NA,740,Cameron Madison Alexander Blvd NW,Atlanta,30318,Fulton,18-May,HealthMPowers,-84.4115937,33.767788,rooftop,"740 Cameron Madison Alexander Blvd NW,Atlanta,GA,30318"
3,1/1/2018,after school,NA,1040,Fair St SW,Atlanta,30314,Fulton,18-May,HealthMPowers,-84.4217999,33.7484085,rooftop,"1040 Fair St SW,Atlanta,GA,30314"
3,1/1/2018,after school,NA,55,Savannah Street,Newnan,30263,Coweta,18-May,HealthMPowers,-84.7934032,33.3702736,rooftop,"55 Savannah Street,Newnan,GA,30263"
3,1/1/2018,Child Care,Atlanta School of Excellence,180,Memorial Drive,Atlanta,30303,Fulton,< 5yrs,HealthMPowers,-84.3933895,33.7465977,rooftop,"180 Memorial Drive,Atlanta,GA,30303"
3,1/1/2018,Child Care,Easter Seals Brookvalley,1146,Sheridan,Atlanta,30324,Fulton,< 5yrs,HealthMPowers,-84.3502659,33.8207999,rooftop,"1146 Sheridan,Atlanta,GA,30324"
3,1/1/2018,Child Care,Easter Seals Norcross,4335,Steve Reynolds Blvd.,Norcross,30093,Gwinnett,< 5yrs,HealthMPowers,-84.1479409,33.9250366,rooftop,"4335 Steve Reynolds Blvd.,Norcross,GA,30093"
3,1/1/2018,Child Care,Easter Seals Premier,399,Macedonia Road,Atlanta,30354,Fulton,< 5yrs,HealthMPowers,-84.3760764,33.663083,rooftop,"399 Macedonia Road,Atlanta,GA,30354"
3,1/1/2018,Child Care,Easter Seals Walton,832,Georgia Highway 11 South,Monroe,30655,Walton,< 5yrs,HealthMPowers,-83.7005465,33.7686762,rooftop,"832 Georgia Highway 11 South,Monroe,GA,30655"
3,1/1/2018,Child Care,Easter Seals Warsaw,1240,Wasrsaw Rd.,Roswell,30076,Fulton,< 5yrs,HealthMPowers,-84.3331601,34.0308929,rooftop,"1240 Wasrsaw Rd.,Roswell,GA,30076"
3,1/1/2018,Child Care,Easter Seals Winder,37,South Center Street,Winder,30680,Barrow,< 5yrs,HealthMPowers,-83.726476,33.990501,rooftop,"37 South Center Street,Winder,GA,30680"
3,1/1/2018,Child Care,Maria Gloria Sierra,1525,Watercreast Circle,Lawrenceville,30043,Gwinnett,< 5yrs,HealthMPowers,-84.016919,33.9807206,rooftop,"1525 Watercreast Circle,Lawrenceville,GA,30043"
3,1/1/2018,Child Care,Myra Abdus-Saboor,2996,Park Street,East Point,30344,Fulton,< 5yrs,HealthMPowers,-84.4463685,33.6735672,rooftop,"2996 Park Street,East Point,GA,30344"
3,1/1/2018,Child Care,Maria Ortega (My Little Geniuses),1096,Allgood Road,Marietta,30062,Cobb,< 5yrs,HealthMPowers,-84.5219077,33.9774297,rooftop,"1096 Allgood Road,Marietta,GA,30062"
3,1/1/2018,Child Care,Rockbridge Care and Learning Center,4733,Rockbridge Road,Stone Mountain,30083,NA,< 5yrs,HealthMPowers,-84.1997846,33.7859981,rooftop,"4733 Rockbridge Road,Stone Mountain,GA,30083"
3,1/1/2018,Food Retail,The Green Market (Farmers Market),222,E Hancock St,Milledgeville,31061,Baldwin,Adults 18+,HealthMPowers,-83.224572,33.082099,rooftop,"222 E Hancock St,Milledgeville,GA,31061"
3,1/1/2018,Food Retail,Dollar General,487,GA-15,Tennille,31089,Washington,Adults 18+,HealthMPowers,-82.8057551,32.9314402,rooftop,"487 GA-15,Tennille,GA,31089"
3,1/1/2018,Food Retail,S&T Food Mart,1356,S Harris St,Sandersville,31082,Washington,Adults 18+,HealthMPowers,-82.8092099,32.9477099,rooftop,"1356 S Harris St,Sandersville,GA,31082"
3,1/1/2018,Food Retail,Waters Market,4402,Waters Ave,Savannah,31404,Chatham,Adults 18+,HealthMPowers,-81.0902744,32.0353111,rooftop,"4402 Waters Ave,Savannah,GA,31404"
3,1/1/2018,after school,Chamblee (was Brookhaven) Club,2880,Dresden Drive,Chamblee,30341,DeKalb,18-May,HealthMPowers,-84.2771752,33.8767868,NA,"2880 Dresden Drive,Chamblee,GA,30341"
3,1/1/2018,Food Retail,Hometown Market and Meat LLC,115,Warren St,Gibson,30810,Glascock,Adults 18+,HealthMPowers,-82.5953406,33.2386483,NA,"115 Warren St,Gibson,GA,30810"
3,1/1/2018,Food Retail,Rocky's Food Mart,9111,E Broad St,Sparta,31087,Hancock,Adults 18+,HealthMPowers,-82.9672654,33.2743852,NA,"9111 E Broad St,Sparta,GA,31087"
3,1/1/2018,Food Retail,Exxon Food Mart,12820,E Broad St,Sparta,31087,Hancock,Adults 18+,HealthMPowers,-82.9659088,33.2732379,NA,"12820 E Broad St,Sparta,GA,31087"
3,1/1/2018,Food Retail,KJ's Market IGA,208,W 6th St,Waynesboro,30830,Burke,Adults 18+,HealthMPowers,-82.0162755,33.0882206,NA,"208 W 6th St,Waynesboro,GA,30830"
3,3/29/2018,Food Retail,Food Farm 912: Lady Bamford,1410,Richards St,Savannah,31415,Chatham,Adults 18+,HealthMPowers,-81.1174097,32.0851909,NA,"1410 Richards St,Savannah,GA,31415"
3,3/29/2018,Food Retail,Dollar General,116,Warran St,Gibson,30810,Glascock,Adults 18+,HealthMPowers,-82.5948164,33.2353835,NA,"116 Warran St,Gibson,GA,30810"
3,3/29/2018,Food Retail,Dollar General,9632,Jones St,Sparta,31087,Hancock,Adults 18+,HealthMPowers,-82.9761552,33.278208,NA,"9632 Jones St,Sparta,GA,31087"
3,3/29/2018,Food Retail,My Store,2073,Pio Nono Ave,Macon,31206,Bibb,Adults 18+,HealthMPowers,-83.6631435,32.8221288,NA,"2073 Pio Nono Ave,Macon,GA,31206"
3,3/29/2018,Food Retail,Family Supermarket,2965,Houston Ave,Macon,31206,Bibb,Adults 18+,HealthMPowers,-83.6482676,32.8078561,NA,"2965 Houston Ave,Macon,GA,31206"
4,1/1/2018,Worksite & Harvest of the Month,"CSRA Economic Opportunity Authority, Inc.",1261,Greene Street,Augusta,30903,Richmond,18+SNAP-ED eligible,DPH,-81.9759932,33.4769595,rooftop,"1261 Greene Street,Augusta,GA,30903"
4,1/1/2018,Worksite & Harvest of the Month,Augusta Parks & Recreation Department,2027,Lumpkin Road,Augusta,30916,Richmond,18+ SNAP-eligible,DPH,-82.02019,33.4193179,rooftop,"2027 Lumpkin Road,Augusta,GA,30916"
4,1/1/2018,Community Garden & Pick It Try It,Icebox Urban Farm,1736,Fenwick Street,Augusta,30904,Richmond,"Familes and 18+; SNAP- eligible; target of 1,600 individuals reached at this site",DPH,-81.9955207,33.4779397,rooftop,"1736 Fenwick Street,Augusta,GA,30904"
4,1/1/2018,Community Garden & Pick It Try It,Richmond County Health Department Teaching Gardens,950,Laney Walker Blvd,Augusta,30901,Richmond,Familes and 18+; SNAP- eligible; target of 400 individuals reached at this site,DPH,-81.9754366,33.4645413,rooftop,"950 Laney Walker Blvd,Augusta,GA,30901"
4,1/1/2018,Community Garden & Pick It Try It,The Incubator Gardens at the Clubhouse,540,Telfair Street,Augusta,30901,Richmond,Familes and 18+; SNAP- eligible; target of 100 individuals reached at this site,DPH,-81.9623784,33.4699259,rooftop,"540 Telfair Street,Augusta,GA,30901"
4,1/1/2018,Community Garden & Pick It Try It,The Master's Table Teaching Gardens,702,Fenwick Street,Augusta,30901,Richmond,Familes and 18+; SNAP- eligible; target of 300 individuals reached at this site.,DPH,-81.9669446,33.4685438,rooftop,"702 Fenwick Street,Augusta,GA,30901"
4,1/1/2018,Community Garden & Pick It Try It,The Blueberries for Ms. Willie Initiative (Harrisburg community),109,Eve Street,Augusta,30904,Richmond,Familes and 18+; SNAP- eligible; target of 400 individuals reached at this site,DPH,-81.9951429,33.4871193,rooftop,"109 Eve Street,Augusta,GA,30904"
4,1/1/2018,Community Garden & Pick It Try It,Bill Miller Commuity Center,312,Vick Street,Albany,31705,Dougherty,School aged children and 18+ SNAP-eligible,DPH,-84.13152,31.549985,rooftop,"312 Vick Street,Albany,GA,31705"
4,1/1/2018,Community Garden & Pick It Try It,Carver Sports Complex,1021,S. Mckinley Street,Albany,31701,Dougherty,School aged children and 18+ SNAP-eligible,DPH,-84.1661741,31.5639282,range_interpolated,"1021 S. Mckinley Street,Albany,GA,31701"
4,1/1/2018,Community Garden & Pick It Try It,Boys & Girls Club,1309,North Jefferson,Albany,31701,Dougherty,School aged children and 18+ SNAP-eligible,DPH,-84.1567815,31.5945657,rooftop,"1309 North Jefferson,Albany,GA,31701"
4,1/1/2018,Community Garden & Pick It Try It,Girls Inc,701,Park Place,Albany,31701,Dougherty,School aged girls and 18+ SNAP-eligible,DPH,-84.1599748,31.5863687,rooftop,"701 Park Place,Albany,GA,31701"
4,1/1/2018,Community Garden & Pick It Try It,Clayton County Board of Health,1117,Battlecreek Road,Jonesboro,30236,Clayton,18+; SNAP- eligible,DPH,-84.354452,33.5520572,rooftop,"1117 Battlecreek Road,Jonesboro,GA,30236"
4,1/1/2018,Community Garden & Pick It Try It,Kinship Care,849,Battlecreek Road,Jonesboro,30236,Clayton,18+; SNAP- eligible,DPH,-84.36449,33.554024,rooftop,"849 Battlecreek Road,Jonesboro,GA,30236"
4,1/1/2018,Worksite & Harvest of the Month,"Robin Builders, Inc",552,S. State Street,Lyons,30436,Toombs,18+; SNAP- eligible,DPH,-82.3246791,32.1933609,rooftop,"552 S. State Street,Lyons,GA,30436"
4,1/1/2018,Worksite & Harvest of the Month,Savannah Luggage Works,3428,Hwy 297,Vidalia,30474,Toombs,18+; SNAP- eligible,DPH,-82.4072467,32.2791993,range_interpolated,"3428 Hwy 297,Vidalia,GA,30474"
4,1/1/2018,Worksite & Harvest of the Month,Thai Union Chicken of the Sea Canning & US Pet Co.,129,North Commerce Drive,Lyons,30436,Toombs,18+; SNAP- eligible,DPH,-82.3295301,32.2407254,rooftop,"129 North Commerce Drive,Lyons,GA,30436"
4,1/1/2018,Worksite & Harvest of the Month,"Sunset Farm Foods, Inc",1201,Madison Hwy,Valdosta,31601,Lowndes,18+; SNAP- eligible,DPH,-83.2750346,30.8163687,rooftop,"1201 Madison Hwy,Valdosta,GA,31601"
4,1/1/2018,Worksite & Harvest of the Month,Langdale Forest Products,1202,Madison Hwy,Valdosta,31601,Lowndes,18+; SNAP- eligible,DPH,-83.2763118,30.8164701,rooftop,"1202 Madison Hwy,Valdosta,GA,31601"
4,1/1/2018,Worksite & Harvest of the Month,Telamon Corporation,111,Oliver Lane,Glennville,30427,Tattnall,18+; SNAP- eligible,DPH,-81.9318118,31.9261716,rooftop,"111 Oliver Lane,Glennville,GA,30427"
4,1/1/2018,Community Garden & Pick It Try It,Heritage Gardens of Tattnall,146,West Brazell Street,Reidsville,30453,Tattnall,Familes and 18+; SNAP- eligible,DPH,-82.1213443,32.0848049,range_interpolated,"146 West Brazell Street,Reidsville,GA,30453"
4,1/1/2018,Community Garden & Pick It Try It,Tattnall County Cooperative Extension,200,A. South Main Street,Reidsville,30453,Tattnall,Familes and 18+; SNAP- eligible,DPH,-82.1130671,32.0814347,rooftop,"200 A. South Main Street,Reidsville,GA,30453"
4,1/1/2018,Worksite & Harvest of the Month,Tattnall County Library,129,Tattnall Street,Reidsville,30453,Tattnall,18+; SNAP- eligible,DPH,-82.1207784,32.0829342,rooftop,"129 Tattnall Street,Reidsville,GA,30453"
4,1/1/2018,Worksite & Harvest of the Month,Concerted Services,2100,Riverside Avenue,Waycross,31501,Ware,18+; SNAP- eligible,DPH,-82.3532187,31.2380894,rooftop,"2100 Riverside Avenue,Waycross,GA,31501"
4,1/1/2018,Community Garden & Pick It Try It,Waycross Middle School,700,Central Avenue,Waycross,31501,Ware,Familes and 18+; SNAP- eligible,DPH,-82.340378,31.2136321,rooftop,"700 Central Avenue,Waycross,GA,31501"
4,1/1/2018,Community Garden & Pick It Try It,Ware County Middle School,2301,Cherokee Street,Waycross,31503,Ware,Familes and 18+; SNAP- eligible,DPH,-82.3946609,31.2338453,rooftop,"2301 Cherokee Street,Waycross,GA,31503"
4,1/1/2018,Worksite & Harvest of the Month,Childer's Family YMCA,1634,Plant Avenue,Waycross,31501,Ware,18+; SNAP- eligible,DPH,-82.3456183,31.2210543,rooftop,"1634 Plant Avenue,Waycross,GA,31501"
4,1/1/2018,Worksite & Harvest of the Month,Enmarket,2112,Rankin Street,Savannah,31415,Chatham,18+; SNAP- eligible,DPH,-81.1214718,32.094994,rooftop,"2112 Rankin Street,Savannah,GA,31415"
4,1/1/2018,Worksite & Harvest of the Month,"Coastal Georgia Area Community Action Authority, Inc.",1,Community Action Drive,Brunswick,31520,Camden,18+; SNAP- eligible,DPH,-81.4787345,31.1821101,rooftop,"1 Community Action Drive,Brunswick,GA,31520"
4,1/1/2018,Community Garden & Pick It Try It,Alfred E. Beach High School,3001,Hopkins Street,Savannah,31405,Chatham,Familes and 18+; SNAP- eligible,DPH,-81.115891,32.0547935,rooftop,"3001 Hopkins Street,Savannah,GA,31405"
4,1/1/2018,Community Garden & Pick It Try It,Robert W. Groves High School,100,Wheathill Road,Savannah,31408,Chatham,Familes and 18+; SNAP- eligible,DPH,-81.1566727,32.1073449,rooftop,"100 Wheathill Road,Savannah,GA,31408"
4,1/1/2018,Community Garden & Pick It Try It,Next to Dublin City Hall and Market on Madison,100,"South Church Street, at corner of Church and Madison Street",Dublin,31021,Laurens,Familes and 18+; SNAP- eligible,DPH,-82.9084154,32.5383565,range_interpolated,"100 South Church Street, at corner of Church and Madison Street,Dublin,GA,31021"
4,1/1/2018,Community Garden & Pick It Try It,Community Garden enhancement on the school site,911,Martin Luther King Jr. Drive,Dublin,31021,Laurens,Familes and 18+; SNAP- eligible,DPH,-82.9025557,32.5254,rooftop,"911 Martin Luther King Jr. Drive,Dublin,GA,31021"
4,1/1/2018,Community Gardens,Jackson Heights Community Center,1100,Jordan,Albany,31705,Dougherty,Familes and 18+; SNAP- eligible,DPH,-84.1180115,31.5874919,range_interpolated,"1100 Jordan,Albany,GA,31705"
4,1/1/2018,Community Gardens,Thornton Community Center,210,Thornton,Albany,31705,Dougherty,Familes and 18+; SNAP- eligible,DPH,-84.105729,31.5724045,rooftop,"210 Thornton,Albany,GA,31705"
4,1/1/2018,Community Gardens,Bayvale Elementary School,3309,Milledgeville Road,Augusta,30909,Richmond County,Familes and 18+; SNAP- eligible,DPH,-82.0532276,33.4490821,NA,"3309 Milledgeville Road,Augusta,GA,30909"
4,1/1/2018,Community Gardens,Storehouse Pantry,3126,Parrish Road,Augusta,30907,Richmond County,Familes and 18+; SNAP- eligible,DPH,-82.0581644,33.5172526,NA,"3126 Parrish Road,Augusta,GA,30907"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Appling County Extension,83,Oak St.,Baxley,31513,Appling,12,UGA,-82.345188,31.776217,NA,"83 Oak St.,Baxley,GA,31513"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Bacon County Extension,203,S. Dixon St.,Alma,31510,Bacon,1,UGA,-82.4690987,31.541187,NA,"203 S. Dixon St.,Alma,GA,31510"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Baker County Extension,398,GA Hwy 37 SW,Newton,39870,Baker,2,UGA,-84.3489291,31.3117268,NA,"398 GA Hwy 37 SW,Newton,GA,39870"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Baldwin County Extension,320,Linda Drive NE,Milledgeville,31061,Baldwin,10,UGA,-83.2296083,33.1011862,NA,"320 Linda Drive NE,Milledgeville,GA,31061"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Banks County Extension,413,Evans St.,Homer,30547,Banks,9,UGA,-83.500085,34.3228208,NA,"413 Evans St.,Homer,GA,30547"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Barrow County Extension,90,Lanthier Street,Winder,30680,Barrow,10,UGA,-83.7231098,33.9860744,NA,"90 Lanthier Street,Winder,GA,30680"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Ben Hill County Extension,406,West Palm Street,Fitzgerald,31750,Ben Hill,8,UGA,-83.2589221,31.7097826,NA,"406 West Palm Street,Fitzgerald,GA,31750"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Berrien County Extension,516A,"County Farm Rd, Suite 1",Nashville,31639,Berrien,8,UGA,-83.2648644,31.1917453,NA,"516A County Farm Rd, Suite 1,Nashville,GA,31639"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Bibb County Extension,145,First Street,Macon,31201,Bibb,2,UGA,-83.6279737,32.840958,NA,"145 First Street,Macon,GA,31201"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Bleckley County Extension,165,E. Peacock St.,Cochran,31014,Bleckley,8,UGA,-83.3453565,32.3857661,NA,"165 E. Peacock St.,Cochran,GA,31014"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Brooks County Extension,400,East Courtland Avenue,Quitman,31643,Brooks,8,UGA,-83.5553169,30.7981793,NA,"400 East Courtland Avenue,Quitman,GA,31643"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Bryan County Extension,131,N. College St.,Pembroke,31321,Bryan,1,UGA,-81.6218819,32.1375108,NA,"131 N. College St.,Pembroke,GA,31321"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Bulloch County Extension,151,Langston Chapel Rd.,Statesboro,30458,Bulloch,12,UGA,-81.8078041,32.3993354,NA,"151 Langston Chapel Rd.,Statesboro,GA,30458"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Calhoun County Extension,10971,Dickey Street,Morgan,39866,Calhoun,2,UGA,-84.6007095,31.5368096,NA,"10971 Dickey Street,Morgan,GA,39866"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Camden County Extension,1409,Georgia Ave.,Woodbine,31569,Camden,1,UGA,-81.7177672,30.9539016,NA,"1409 Georgia Ave.,Woodbine,GA,31569"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Candler County Extension,1075,"E. Hiawatha St., Suite B",Metter,30439,Candler,12,UGA,-82.0380196,32.3914167,NA,"1075 E. Hiawatha St., Suite B,Metter,GA,30439"
1,5/10/2018,"FT, FTBU, TFM, Outreach",Charlton County Extension,55,Kingsland Dr.,Folkston,31537,Charlton,1,UGA,-81.9901974,30.8345104,NA,"55 Kingsland Dr.,Folkston,GA,31537"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Cherokee County Extension,1130,Bluffs Pkwy,Canton,30114,Cherokee,11,UGA,-84.4714881,34.2679355,NA,"1130 Bluffs Pkwy,Canton,GA,30114"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Clarke County Extension,2152,West Broad Street,Athens,30606,Clarke,10,UGA,-83.4069996,33.9508839,NA,"2152 West Broad Street,Athens,GA,30606"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Clinch County Extension,313,"West Dame Ave., Suite A",Homerville,31634,Clinch,1,UGA,-82.7526085,31.0351222,NA,"313 West Dame Ave., Suite A,Homerville,GA,31634"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Coffee County Extension,709,E. Ward St.,Douglas,31533,Coffee,12,UGA,-82.8411818,31.5087589,NA,"709 E. Ward St.,Douglas,GA,31533"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Colquitt County Extension,350,Veterans Parkway North,Moultrie,31788,Colquitt,8,UGA,-83.758515,31.1849989,NA,"350 Veterans Parkway North,Moultrie,GA,31788"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Crawford County Extension,100,Wright Ave.,Roberta,31078,Crawford,2,UGA,-84.0108141,32.7210848,NA,"100 Wright Ave.,Roberta,GA,31078"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Crisp County Extension,110,"West 13th Ave., Suite C",Cordele,31015,Crisp,2,UGA,-83.783433,31.967234,NA,"110 West 13th Ave., Suite C,Cordele,GA,31015"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Dade County Extension,114,Pace Drive,Trenton,30752,Dade,14,UGA,-85.5188788,34.8699962,NA,"114 Pace Drive,Trenton,GA,30752"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Dawson County Extension,298,Academy Ave.,Dawsonville,30534,Dawson,9,UGA,-84.1195787,34.4202071,NA,"298 Academy Ave.,Dawsonville,GA,30534"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Dodge County Extension,230,"Foster Street, Suite A",Eastman,31023,Dodge,8,UGA,-83.1736758,32.1979907,NA,"230 Foster Street, Suite A,Eastman,GA,31023"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Dooly County Extension,402,"Hawkinsville Road, Suite 8",Vienna,31092,Dooly,2,UGA,-83.7799081,32.0959896,NA,"402 Hawkinsville Road, Suite 8,Vienna,GA,31092"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Dougherty County Extension,125,"Pine Avenue, Suite 100",Albany,31701,Dougherty,2,UGA,-84.1503563,31.5789023,NA,"125 Pine Avenue, Suite 100,Albany,GA,31701"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Effingham County Extension,284,Hwy. #119 South,Springfield,31329,Effingham,12,UGA,-81.3166717,32.368384,NA,"284 Hwy. #119 South,Springfield,GA,31329"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Evans County Extension,102,Daniel St.,Claxton,30417,Evans,12,UGA,-81.9064569,32.1632366,NA,"102 Daniel St.,Claxton,GA,30417"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Fannin County Extension,205,"Church St., Suite 1",Blue Ridge,30513,Fannin,9,UGA,-84.3264593,34.8647985,NA,"205 Church St., Suite 1,Blue Ridge,GA,30513"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Franklin County Extension,280,"Busha Rd., Suite A",Carnesville,30521,Fulton,9,UGA,-83.2227073,34.3773527,NA,"280 Busha Rd., Suite A,Carnesville,GA,30521"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Glascock County Extension,676,W. Main St.,Gibson,30810,Glascock,10,UGA,-82.5997282,33.233394,NA,"676 W. Main St.,Gibson,GA,30810"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Hall County Extension,734,E. Crescent Drive,Gainesville,30501,Hall,9,UGA,-83.7906445,34.3140914,NA,"734 E. Crescent Drive,Gainesville,GA,30501"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Hancock County Extension,12534,Augusta Hwy,Sparta,31087,Hancock,10,UGA,-82.966674,33.277407,NA,"12534 Augusta Hwy,Sparta,GA,31087"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Haralson County Extension,4266,Georgia Hwy 120,Buchanan,30113,Haralson,14,UGA,-85.1891211,33.8024743,NA,"4266 Georgia Hwy 120,Buchanan,GA,30113"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Harris County Extension,121,N. Old College St.,Hamilton,31811,Harris,3,UGA,-84.8752068,32.7594936,NA,"121 N. Old College St.,Hamilton,GA,31811"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Heard County Extension,101,Glover,Franklin,30217,Heard,3,UGA,-85.103586,33.2769036,NA,"101 Glover,Franklin,GA,30217"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Jeff davis County Extension,14,Jeff Davis St.,Hazlehurst,31539,Jeff davis,12,UGA,-82.6008108,31.8626007,NA,"14 Jeff Davis St.,Hazlehurst,GA,31539"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Jefferson County Extension,2529,US Hwy. #1 North,Louisville,30434,Jefferson,10,UGA,-82.4051599,33.0241191,NA,"2529 US Hwy. #1 North,Louisville,GA,30434"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Jenkins County Extension,434,E. Barney Ave.,Millen,30442,Jenkins,12,UGA,-81.936773,32.8087599,NA,"434 E. Barney Ave.,Millen,GA,30442"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Johnson County Extension,239,Trojan Way,Wrightsville,31096,Johnson,10,UGA,-82.7296458,32.7255809,NA,"239 Trojan Way,Wrightsville,GA,31096"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Lanier County Extension,162,West Thigpen Avenue,Lakeland,31635,Lanier,8,UGA,-83.0765102,31.0409488,NA,"162 West Thigpen Avenue,Lakeland,GA,31635"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Laurens County Extension,1511-A,Telfair St.,Dublin,31021,Laurens,12,UGA,-82.9183314,32.5231924,NA,"1511-A Telfair St.,Dublin,GA,31021"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Lee County Extension,107,107 Main Street,Leesburg,31763,Lee,2,UGA,-84.1709433,31.7322274,NA,"107 Main Street,Leesburg,GA,31763"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Liberty County Extension,100,Main St.  Suite 1200,Hinesville,31313,Liberty,1,UGA,-81.5958405,31.847577,NA,"100 Main St.  Suite 1200,Hinesville,GA,31313"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Lincoln County Extension,288,N. Peachtree St.,Lincolnton,30817,Lincoln,10,UGA,-82.4774046,33.7973665,NA,"288 N. Peachtree St.,Lincolnton,GA,30817"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Long County Extension,479,S. McDonald St.  Suite C,Ludowici,31316,Long,1,UGA,-81.7410851,31.7078224,NA,"479 S. McDonald St.  Suite C,Ludowici,GA,31316"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Lumpkin County Extension,26,Johnson Street,Dahlonega,30533,Lumpkin,9,UGA,-83.9819809,34.534797,NA,"26 Johnson Street,Dahlonega,GA,30533"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Macon County Extension,105,S. Sumter Street,Oglethorpe,31068,Macon,2,UGA,-84.0573069,32.2856487,NA,"105 S. Sumter Street,Oglethorpe,GA,31068"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Madison County Extension,97,Sunset Dr.,Danielsville,30633,Madison,9,UGA,-83.2148361,34.1307913,NA,"97 Sunset Dr.,Danielsville,GA,30633"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Marion County Extension,111,Baker Street,Buena Vista,31803,Marion,2,UGA,-84.5197991,32.319072,NA,"111 Baker Street,Buena Vista,GA,31803"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",McDuffie County Extension,377,"Main St., Rm. 108",Thomson,30824,McDuffie,10,UGA,-82.5048146,33.47008,NA,"377 Main St., Rm. 108,Thomson,GA,30824"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Mcintosh County Extension,102,Jefferson St.,Darien,31305,Mcintosh,1,UGA,-81.4337451,31.3713945,NA,"102 Jefferson St.,Darien,GA,31305"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Meriwether County Extension,126,North Court Sqaure,Greenville,30222,Meriwether,3,UGA,-84.7128496,33.0283833,NA,"126 North Court Sqaure,Greenville,GA,30222"
